date,asset,close,alpha
2020-01-14,A06,104.7037003550352,-0.01279684839399572
2020-01-14,A07,95.99650392081556,-2.35778165894682
2020-01-14,A08,97.97639134559579,-2.1376819504091196
2020-01-14,A09,98.69394599478817,-0.44361729672041084
2020-01-14,A10,110.04131222157534,1.4417929939236194
2020-01-14,A11,104.11146541321138,-2.2292829749894443
2020-01-14,A12,102.24143371119973,0.5431514678638679
2020-01-14,A13,118.41291065196887,1.7656125994411427
2020-01-14,A14,116.45676628569709,-0.0630594855028007
2020-01-14,A15,104.27784720991974,-0.2919229477442473
2020-01-14,A16,94.97630022638963,-0.24730379113750134
2020-01-14,A17,105.55149745996799,
2020-01-14,A18,95.57758031075124,1.3684748538847573
2020-01-14,A19,119.90451751855967,-1.4558732053176475
2020-01-15,A00,94.75149662453526,0.9932497035351971
2020-01-15,A01,104.92390059369878,0.0470665508412786
2020-01-15,A02,106.3345690781481,0.0718000774694215
2020-01-15,A03,111.8850357717587,-0.1419896084820948
2020-01-15,A04,102.42151666141933,0.5005360571157229
2020-01-15,A05,105.23980132993464,2.304753301869098
2020-01-15,A06,103.91790664559718,
2020-01-15,A07,92.70754840807999,-0.10826187452015994
2020-01-15,A08,94.69298761729189,-1.1247274274411105
2020-01-15,A09,98.37335995805783,-1.4904358236121704
2020-01-15,A10,112.03161447308698,0.655402992477178
2020-01-15,A11,98.42331223220562,-0.8882123583612405
2020-01-15,A12,104.51713611774748,0.44531455966343336
2020-01-15,A13,123.00388307152247,0.21594672400862758
2020-01-15,A14,116.74738496731327,0.9757105654768271
2020-01-15,A15,104.87267823179874,0.9370334229780548
2020-01-15,A16,95.4058641191296,0.4024911918368961
2020-01-15,A17,103.9499128028271,
2020-01-15,A18,97.67962512912185,-0.649644736996718
2020-01-15,A19,118.0456527953448,-1.363864140061869
2020-01-16,A00,97.33429995537732,-0.6469816305475048
2020-01-16,A01,104.819163939026,-0.9504060497114665
2020-01-16,A02,106.87469564660596,-2.187163128013464
2020-01-16,A03,111.93621763744547,0.5343953852197751
2020-01-16,A04,104.67864209763917,-1.9130182851308235
2020-01-16,A05,110.04262120593444,-0.48270770534955926
2020-01-16,A06,104.20586073293882,1.0701209613132876
2020-01-16,A07,93.72033436111913,0.6758957635636167
2020-01-16,A08,91.9611941686073,0.4408987689438606
2020-01-16,A09,94.98232036893094,0.25904672270268475
2020-01-16,A10,111.83404889395106,-0.9602352870513148
2020-01-16,A11,96.28259615961906,1.8258630406571554
2020-01-16,A12,104.75831286294232,0.20323402438258686
2020-01-16,A13,125.24723397056825,
2020-01-16,A14,118.1251773355633,0.30519965448530084
2020-01-16,A15,106.55023186187626,-1.3649018551928966
2020-01-16,A16,96.93053739193194,-0.21819268742950299
2020-01-16,A17,105.05933152478437,0.24135806569885418
2020-01-16,A18,96.54971138811014,-0.5654434976167487
2020-01-16,A19,114.96003131972145,
2020-01-17,A00,94.22484447714429,
2020-01-17,A01,103.83183003969394,0.7486787444827867
2020-01-17,A02,101.50992833961966,-0.22183073022045685
2020-01-17,A03,113.55606236798054,0.7180034609376302
2020-01-17,A04,98.93082113836084,-0.1110496115700513
2020-01-17,A05,108.9024237278337,0.002107330700993024
2020-01-17,A06,106.24235132078964,-0.07989670443996563
2020-01-17,A07,94.72537771399384,0.5922466908387898
2020-01-17,A08,92.95254238059984,0.028036684147840902
2020-01-17,A09,94.87280131382181,0.11056354275585262
2020-01-17,A10,110.67124250558894,-0.4040004674147536
2020-01-17,A11,98.5342515333059,0.07134644906911668
2020-01-17,A12,103.58672834964766,
2020-01-17,A13,124.95067744446537,-0.9608399145286945
2020-01-17,A14,117.69852996376599,-0.7854457781710461
2020-01-17,A15,106.03277085007399,-1.1765031105592842
2020-01-17,A16,97.7751502603336,0.7922326888316804
2020-01-17,A17,104.9763504276358,-0.056923202086963526
2020-01-17,A18,94.6381148928178,-0.4020364497550684
2020-01-17,A19,114.44185669012447,-1.7948479800892594
2020-01-20,A00,94.45725649019458,1.6456717605826776
2020-01-20,A01,105.4315382595966,-1.0981337718940032
2020-01-20,A02,99.54826540232263,-0.15159269373312728
2020-01-20,A03,115.61841411741946,0.9947093623033504
2020-01-20,A04,97.36453515336429,1.4407988045212807
2020-01-20,A05,110.36623519318357,-0.7397083911031989
2020-01-20,A06,106.2869338183544,-0.2393949010718493
2020-01-20,A07,97.85593527584501,-0.05358086429933137
2020-01-20,A08,92.02983076141663,0.11531235481019132
2020-01-20,A09,94.89302848948039,-0.815570798013518
2020-01-20,A10,111.22743253748183,-1.5514503365682515
2020-01-20,A11,97.41405804693761,-1.3885195884020554
2020-01-20,A12,103.70403714912305,0.5137698524628268
2020-01-20,A13,122.75762358676842,0.30838938764238216
2020-01-20,A14,116.08721436082939,-0.76800445274307
2020-01-20,A15,102.1021416703608,-0.8606714681695465
2020-01-20,A16,97.72684813716464,0.816891981255305
2020-01-20,A17,104.56471941032392,-0.48758548928892337
2020-01-20,A18,94.1697958249887,-0.24698947119697387
2020-01-20,A19,110.28475779657701,0.15539862916426928
2020-01-21,A00,97.00284163539722,-0.5588897658482705
2020-01-21,A01,104.53550506742644,0.36794319344492143
2020-01-21,A02,99.07666392544417,0.22400016580139714
2020-01-21,A03,116.27351780740489,-1.5644425395963026
2020-01-21,A04,100.02691859756747,1.5434469325326312
2020-01-21,A05,108.35868316614874,0.6612274413099613
2020-01-21,A06,105.61685231645924,0.7299315241159482
2020-01-21,A07,97.15288638418464,-0.8821804985113891
2020-01-21,A08,93.21348422579266,0.09501261593214405
2020-01-21,A09,94.67741148116708,1.1818955917659313
2020-01-21,A10,108.3897482588026,1.725609595581212
2020-01-21,A11,95.93021023679749,-1.3976905708685414
2020-01-21,A12,105.41856683686373,1.8640724628707432
2020-01-21,A13,125.73884903178988,0.4533146779782667
2020-01-21,A14,113.83376202207363,-1.3298441406226271
2020-01-21,A15,101.09228219421021,1.2048259891016242
2020-01-21,A16,97.91258738359932,-0.7764012822754699
2020-01-21,A17,102.93637499606913,-0.1202561523077832
2020-01-21,A18,92.5250632738722,0.21804429164550745
2020-01-21,A19,110.57310213832238,-2.46586627848191
2020-01-22,A00,97.29218836650112,-0.514156663052727
2020-01-22,A01,105.52451600808162,-1.2986640453096745
2020-01-22,A02,99.66392047914864,-0.8241659325214394
2020-01-22,A03,112.8350237578106,0.004245885389102959
2020-01-22,A04,103.52331623796907,1.0591363885696308
2020-01-22,A05,111.8276139301232,-2.7877782010075425
2020-01-22,A06,105.69472300259451,-1.2254867875524476
2020-01-22,A07,93.63362589204047,0.8031472953109714
2020-01-22,A08,92.25401046547776,1.1259149578458103
2020-01-22,A09,96.63340221904892,-1.0550736174165674
2020-01-22,A10,114.20523397497924,-0.08823154628009769
2020-01-22,A11,92.57718599186178,-0.40717481329698896
2020-01-22,A12,110.50684154217447,1.4884246235623202
2020-01-22,A13,125.21247311551791,-0.9773389126126473
2020-01-22,A14,111.39506419534725,-1.686584442921576
2020-01-22,A15,102.94751960217032,-0.9105317489968645
2020-01-22,A16,98.75607001874597,-0.34880018227821014
2020-01-22,A17,101.68468199958008,0.9812282330460315
2020-01-22,A18,92.58053371043623,-0.12879264575250382
2020-01-22,A19,104.0726175461393,-0.8206876184008784
2020-01-23,A00,96.2867021578445,2.4041193322985697
2020-01-23,A01,103.21379167221828,-0.766802486368988
2020-01-23,A02,99.41625569995021,-0.6579020967989578
2020-01-23,A03,112.87541712208437,0.21076692525847443
2020-01-23,A04,107.28485883567362,-1.2496562659926793
2020-01-23,A05,105.80209849572141,-0.23764563831915395
2020-01-23,A06,101.14922868916864,-0.24467684479750829
2020-01-23,A07,96.24614293153395,1.040271535071337
2020-01-23,A08,94.61103591799493,-1.507635845938639
2020-01-23,A09,94.63369678125858,0.9787935031114396
2020-01-23,A10,112.99494979923061,-0.7665694874312571
2020-01-23,A11,91.18555767164814,-4.198354602382778
2020-01-23,A12,113.55036323119792,2.420647010503193
2020-01-23,A13,122.20674214474515,-0.3023975771701747
2020-01-23,A14,108.46903706529176,-0.770616229446027
2020-01-23,A15,101.67434128914778,1.0492619090945108
2020-01-23,A16,99.69797908065813,
2020-01-23,A17,103.46166244765867,
2020-01-23,A18,93.0466125431713,1.3909696711264212
2020-01-23,A19,101.63093200752542,-1.4222995960366156
2020-01-24,A00,102.25669247510957,
2020-01-24,A01,101.1169936150175,
2020-01-24,A02,97.96831609850588,1.0382674278124557
2020-01-24,A03,113.00343983551787,0.2112770529892825
2020-01-24,A04,104.4199042297262,2.1557132010438025
2020-01-24,A05,106.32180635676372,1.277973988518418
2020-01-24,A06,99.59974792761597,2.0084723961808564
2020-01-24,A07,96.98016525204112,0.8925419227180398
2020-01-24,A08,92.64230239927362,
2020-01-24,A09,94.49475807579563,0.1241628284204227
2020-01-24,A10,110.8909666531383,0.9175477472380696
2020-01-24,A11,83.43026104427943,-0.8647105285501069
2020-01-24,A12,118.58034745278914,-0.8462794270774303
2020-01-24,A13,120.83599776636045,0.8188904698730157
2020-01-24,A14,106.9675304040769,0.7058260550456945
2020-01-24,A15,103.15716172817937,0.444004360062049
2020-01-24,A16,99.61210602413544,1.3225802168796224
2020-01-24,A17,102.79505722816953,-0.7821820524819662
2020-01-24,A18,95.33365403871674,0.6684869148233638
2020-01-24,A19,99.39403299452397,2.1351096983737405
2020-01-27,A00,103.08008653439472,0.796465840293551
2020-01-27,A01,101.82402508409355,0.44565855466531734
2020-01-27,A02,100.58737324624268,0.013456536346946183
2020-01-27,A03,113.63155122617479,-0.5702960382404935
2020-01-27,A04,109.04328619615349,-0.25515198084271307
2020-01-27,A05,108.0713861155299,-0.18898694369910402
2020-01-27,A06,103.58454180559711,-0.46221466637816905
2020-01-27,A07,98.70391519848886,0.37018920675153455
2020-01-27,A08,92.28395024909476,-0.2222738550058404
2020-01-27,A09,93.59022176659582,-1.7134615950518244
2020-01-27,A10,113.74863102102833,-0.9724116367411211
2020-01-27,A11,81.50733156307653,1.40619727995071
2020-01-27,A12,116.64822583772265,2.1755800938012517
2020-01-27,A13,121.23287020845729,0.09680814084110974
2020-01-27,A14,109.2735307575729,
2020-01-27,A15,103.76085500231888,0.12687411098588935
2020-01-27,A16,102.47309287203737,-1.279679560697087
2020-01-27,A17,100.96838371470422,-0.31409422334129067
2020-01-27,A18,96.81821133975475,0.5082974073144336
2020-01-27,A19,102.1750613169411,-1.0754925910814928
2020-01-28,A00,105.76348986377653,-2.0036485171514045
2020-01-28,A01,103.3388417669222,0.7755738522685744
2020-01-28,A02,101.08254933331908,2.247382584627901
2020-01-28,A03,112.0324310247914,0.3558625246188937
2020-01-28,A04,109.20543295987457,0.04637944584449873
2020-01-28,A05,107.62076049144531,
2020-01-28,A06,101.49389162482959,-0.7407136621474663
2020-01-28,A07,99.34586964322754,-0.02182601568658127
2020-01-28,A08,92.22378472688693,0.865273999327356
2020-01-28,A09,90.71936846825349,-0.5527986622856392
2020-01-28,A10,110.87622306905739,0.7657055259563487
2020-01-28,A11,84.1422999288122,0.8611125491122792
2020-01-28,A12,121.44731282354336,-0.26896526887201005
2020-01-28,A13,122.45116287492529,0.3048993369534137
2020-01-28,A14,108.66265077255697,-0.2868701432438172
2020-01-28,A15,102.45153648901398,
2020-01-28,A16,98.39762367862575,-0.25489341932551013
2020-01-28,A17,101.16760760363465,0.37864886807968995
2020-01-28,A18,98.21432403839715,-2.274247051534673
2020-01-28,A19,98.7595229793129,0.08928294677254878
2020-01-29,A00,101.4365533114872,-0.596962748085702
2020-01-29,A01,105.46965066727722,-0.05633864903477827
2020-01-29,A02,104.43235406695884,0.5350461179017999
2020-01-29,A03,111.0891166088136,-1.4748669036781548
2020-01-29,A04,110.11549493059661,1.1789389601151572
2020-01-29,A05,107.99916473972216,-1.014026004269414
2020-01-29,A06,101.95844159265903,-2.6588953808076323
2020-01-29,A07,99.722613083975,0.8977171780744373
2020-01-29,A08,94.08503900862381,-0.2709360177115081
2020-01-29,A09,88.51853415167133,2.612820179543339
2020-01-29,A10,114.79661965195895,0.35670034954519103
2020-01-29,A11,85.45240502381067,-1.273635985308249
2020-01-29,A12,120.10436717463885,-0.9314479166505615
2020-01-29,A13,123.82077853562885,-1.672408039307539
2020-01-29,A14,108.85323327371914,-0.19062120554343612
2020-01-29,A15,100.6909069430195,-1.6591841179778695
2020-01-29,A16,99.83522517909822,1.2104784089833809
2020-01-29,A17,101.53818875685495,-0.2708774559199255
2020-01-29,A18,91.58899734713181,-2.103206657234571
2020-01-29,A19,99.4050182898874,
2020-01-30,A00,99.84148067827915,1.503680882481937
2020-01-30,A01,105.20948806130366,0.1800142543753795
2020-01-30,A02,104.89843386229357,
2020-01-30,A03,107.1915289514319,0.19852676835875835
2020-01-30,A04,113.77861488080946,-0.7580247865348434
2020-01-30,A05,105.05358488988685,-1.1547485185312547
2020-01-30,A06,97.80265292403585,
2020-01-30,A07,102.04578844369625,-1.2333680691200242
2020-01-30,A08,93.44638695746235,-1.4524313405692992
2020-01-30,A09,93.52688731781343,-1.3265711222579704
2020-01-30,A10,114.96620621092575,-0.2739487704473282
2020-01-30,A11,82.21973921180704,0.47417609597455296
2020-01-30,A12,118.73133075824761,-0.4102788613551754
2020-01-30,A13,120.24058569937408,0.17961369012073578
2020-01-30,A14,106.65438392373581,0.3044797087796943
2020-01-30,A15,96.05475082901134,-0.6072445766226767
2020-01-30,A16,101.96138181159472,-0.585702721138263
2020-01-30,A17,102.52074114460548,0.07074024063250221
2020-01-30,A18,86.95743273287606,1.1100408858223327
2020-01-30,A19,98.68549871796154,-2.1887734659491205
2020-01-31,A00,102.05994961216011,1.221436413076672
2020-01-31,A01,106.56414896256915,-1.0469582593624283
2020-01-31,A02,106.1270952720754,-0.2989665902359412
2020-01-31,A03,105.83767382835815,0.35223213745119625
2020-01-31,A04,111.08415052109324,-0.06322936462573596
2020-01-31,A05,103.14386656944602,-0.01612409188497987
2020-01-31,A06,97.19310199341515,1.4979451323853519
2020-01-31,A07,99.45443117190813,0.11516302022638407
2020-01-31,A08,89.93319166669788,-0.4528313583547913
2020-01-31,A09,90.16330432735347,
2020-01-31,A10,115.32973036105938,0.9319873402765627
2020-01-31,A11,83.28159829281562,
2020-01-31,A12,118.04793771348038,-0.06255147422815639
2020-01-31,A13,123.0346869171623,2.2366828611813903
2020-01-31,A14,107.2198956305752,
2020-01-31,A15,95.37441867313355,1.5263879236423876
2020-01-31,A16,101.91657577764418,-0.6088513380001475
2020-01-31,A17,101.76636283763143,-0.282754465320206
2020-01-31,A18,87.99469176805607,-0.43692369389171204
2020-01-31,A19,94.63995246663453,
2020-02-03,A00,104.92171510845645,-0.9011201503953835
2020-02-03,A01,104.12172778851625,-0.2289544010241527
2020-02-03,A02,106.04515739923819,
2020-02-03,A03,104.68324946582564,1.2127284243986036
2020-02-03,A04,113.15590414306374,0.26645551476811774
2020-02-03,A05,103.42786834936872,-0.5985975999487428
2020-02-03,A06,99.90883271986988,0.47045758314217195
2020-02-03,A07,99.64524384970872,0.7512793770391482
2020-02-03,A08,90.28918633747399,-1.9976789695994046
2020-02-03,A09,91.6064343122543,-0.9877834855047934
2020-02-03,A10,117.04381924369864,-0.7303333936462565
2020-02-03,A11,83.69250032666743,
2020-02-03,A12,118.93762451108293,-1.2164656794793731
2020-02-03,A13,130.0835519604139,-1.1538565222517323
2020-02-03,A14,104.9787227332662,-1.231507311093413
2020-02-03,A15,96.60618999969869,0.051822582600989923
2020-02-03,A16,100.43223770975324,0.1479897340539034
2020-02-03,A17,102.40363570884634,0.28003639272534964
2020-02-03,A18,87.31208588903844,-0.006735771289310669
2020-02-03,A19,94.44250931406806,-0.38687663054880544
2020-02-04,A00,104.65502581121908,
2020-02-04,A01,102.7906365728059,0.2820567006701412
2020-02-04,A02,106.13363691553678,-1.2556258443624255
2020-02-04,A03,106.44315392962262,-0.5926982809376488
2020-02-04,A04,112.4501276543851,-0.4174188257902335
2020-02-04,A05,101.25944914246321,1.3947084948652326
2020-02-04,A06,99.9621789627894,0.8978868044788163
2020-02-04,A07,101.9430797876681,0.44022120503207485
2020-02-04,A08,87.71831671793214,0.43764726312873253
2020-02-04,A09,88.75432234872594,-1.123384366338748
2020-02-04,A10,116.14208378468227,1.4239536009834737
2020-02-04,A11,84.09744566459554,0.808460475301056
2020-02-04,A12,115.8182540723346,0.2454411155238453
2020-02-04,A13,127.10345264549412,1.2667675222275891
2020-02-04,A14,102.11983518398685,-0.7160549746086754
2020-02-04,A15,94.91869549236971,-0.3718916060057446
2020-02-04,A16,102.21948703402971,0.42932467523088524
2020-02-04,A17,103.20652441801113,
2020-02-04,A18,86.92156816852251,-0.3303635735865956
2020-02-04,A19,92.66156367375785,-0.5260719417364986
2020-02-05,A00,106.60155845087608,
2020-02-05,A01,103.51293854558276,1.0185842965926244
2020-02-05,A02,101.17456299500842,-0.6296877013054993
2020-02-05,A03,106.3518940487073,-0.8037891523886684
2020-02-05,A04,112.7920238874877,0.4086653571444044
2020-02-05,A05,103.15077309563192,0.7318677432376792
2020-02-05,A06,103.55286699608362,-1.2454592718416537
2020-02-05,A07,103.68220249023051,-0.756746845821671
2020-02-05,A08,88.79827050320417,0.2726793165775692
2020-02-05,A09,87.90258572322192,0.8499482217502194
2020-02-05,A10,120.31126480101497,1.845334561079451
2020-02-05,A11,85.53002750540504,-0.18103031382980914
2020-02-05,A12,118.00253151220649,1.7115508002376913
2020-02-05,A13,129.63286178482548,-1.6061011705820218
2020-02-05,A14,102.03382656941089,-1.1937501274412778
2020-02-05,A15,95.12136804534936,
2020-02-05,A16,101.48854183324752,1.106057341726784
2020-02-05,A17,103.22880478517803,0.3760161342372238
2020-02-05,A18,86.32096284085183,1.1221487211202523
2020-02-05,A19,90.68233176180111,0.5141631531370272
